"","collection_id","sample_id","old_sample_id","photo_id_no","skeletal_sample","pub_author","pub_year","collection_period_from","collection_period_to","collection_date","extract_date","extract_method","collected_by","host_group","host_order","host_family","host_genus","host_species","host_id_date","host_id_by","host_id_method","host_id_changed_from_publication","host_id_changed_from","host_morphotype","corallite_size_mm","colony_sex","ocean","country","region","subregion","area","location","site","shelf_position","latitude","longitude","reef_type","avg_depth","depth_min","depth_max","sym_genus_1","sym_genus_2","sym_genus_3","sym_type_1","sym_type_2","sym_type_3","sym_type_id_year","sym_type_author","sym_type_changed_from","comment_field_coral_id","comment_symbiont_profile","comment_sample_processing"
"184","SK15","SK15_M040",NA,NA,NA,"Kim","unpublished","2015","2015","42333",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Libbys_Lair","mid",-23.465,151.9775,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"185","SK15","SK15_M041",NA,NA,NA,"Kim","unpublished","2015","2015","42333",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Libbys_Lair","mid",-23.465,151.9775,NA,NA,NA,NA,NA,NA,NA,"C22a*",NA,NA,NA,NA,NA,NA,"rerun",NA
"186","SK15","SK15_M042",NA,NA,NA,"Kim","unpublished","2015","2015","42333",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Libbys_Lair","mid",-23.465,151.9775,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"187","SK16","SK16_H002",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"188","SK16","SK16_H003",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a","D1a",NA,NA,NA,NA,NA,"rerun",NA
"189","SK16","SK16_H004",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"190","SK16","SK16_H005",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,"rerun",NA
"191","SK16","SK16_H006",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a","D1a",NA,NA,NA,NA,NA,"rerun",NA
"192","SK16","SK16_H007",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,"rerun",NA
"193","SK16","SK16_H008",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a","D1a",NA,NA,NA,NA,NA,"rerun",NA
"194","SK16","SK16_H009",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,NA,"D1a",NA,NA,NA,NA,NA,"rerun",NA
"195","SK16","SK16_H010",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a","D1a",NA,NA,NA,NA,NA,NA,NA
"196","SK16","SK16_H011",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"197","SK16","SK16_H013",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"D1a",NA,NA,NA,NA,NA,NA,NA,NA
"198","SK16","SK16_H014",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"199","SK16","SK16_H015",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"200","SK16","SK16_H016",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a","D1a",NA,NA,NA,NA,NA,NA,NA
"201","SK16","SK16_H017",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"202","SK16","SK16_H018",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,"rerun",NA
"203","SK16","SK16_H019",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,"rerun",NA
"204","SK16","SK16_H020",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"D1a",NA,NA,NA,NA,NA,NA,NA,NA
"205","SK16","SK16_H021",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,"rerun",NA
"206","SK16","SK16_H022",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,"rerun",NA
"207","SK16","SK16_H023",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,"rerun",NA
"208","SK16","SK16_H024",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"209","SK16","SK16_H025",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"D1a",NA,NA,NA,NA,NA,NA,NA,NA
"210","SK16","SK16_H026",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a","Dsp1",NA,NA,NA,NA,NA,NA,NA
"211","SK16","SK16_H027",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a","Dsp1",NA,NA,NA,NA,NA,NA,NA
"212","SK16","SK16_H028",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"213","SK16","SK16_H029",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"214","SK16","SK16_H030",NA,NA,NA,"Kim","unpublished","2016","2016","42696",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4609722,151.880667,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,"rerun",NA
"215","SK16","SK16_H031",NA,NA,NA,"Kim","unpublished","2016","2016","42697",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4644167,151.868778,NA,NA,NA,NA,NA,NA,NA,"C22a","Dsp1",NA,NA,NA,NA,NA,NA,NA
"216","SK16","SK16_H032",NA,NA,NA,"Kim","unpublished","2016","2016","42697",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4644167,151.868778,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"217","SK16","SK16_H033",NA,NA,NA,"Kim","unpublished","2016","2016","42697",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4644167,151.868778,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"218","SK16","SK16_H035",NA,NA,NA,"Kim","unpublished","2016","2016","42697",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4644167,151.868778,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"219","SK16","SK16_H036",NA,NA,NA,"Kim","unpublished","2016","2016","42697",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4644167,151.868778,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"220","SK16","SK16_H037",NA,NA,NA,"Kim","unpublished","2016","2016","42697",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4644167,151.868778,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"221","SK16","SK16_H038",NA,NA,NA,"Kim","unpublished","2016","2016","42697",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4644167,151.868778,NA,NA,NA,NA,NA,NA,NA,"C22a","D1a",NA,NA,NA,NA,NA,NA,NA
"222","SK16","SK16_H039",NA,NA,NA,"Kim","unpublished","2016","2016","42697",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4644167,151.868778,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"223","SK16","SK16_H040",NA,NA,NA,"Kim","unpublished","2016","2016","42697",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4644167,151.868778,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"224","SK16","SK16_H041",NA,NA,NA,"Kim","unpublished","2016","2016","42697",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4644167,151.868778,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"225","SK16","SK16_H042",NA,NA,NA,"Kim","unpublished","2016","2016","42697",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4644167,151.868778,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"226","SK16","SK16_H043",NA,NA,NA,"Kim","unpublished","2016","2016","42697",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4644167,151.868778,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"227","SK16","SK16_H044",NA,NA,NA,"Kim","unpublished","2016","2016","42697",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4644167,151.868778,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"228","SK16","SK16_H045",NA,NA,NA,"Kim","unpublished","2016","2016","42697",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4644167,151.868778,NA,NA,NA,NA,NA,NA,NA,"D1a",NA,NA,NA,NA,NA,NA,NA,NA
"229","SK16","SK16_H046",NA,NA,NA,"Kim","unpublished","2016","2016","42697",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4644167,151.868778,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"230","SK16","SK16_H047",NA,NA,NA,"Kim","unpublished","2016","2016","42697",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"F","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4644167,151.868778,NA,NA,NA,NA,NA,NA,NA,"C22a","D1a",NA,NA,NA,NA,NA,NA,NA
"231","SK16","SK16_H048",NA,NA,NA,"Kim","unpublished","2016","2016","42697",NA,"CTAB/CHL/SPIN","Kim","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_sp",NA,NA,NA,NA,NA,NA,NA,"M","Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Heron_Island","Wistari","mid",-23.4644167,151.868778,NA,NA,NA,NA,NA,NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
